IBRC_Geo_ID,State,District Name,Year,Total Population,Population 0-4,Population 5-17,Population 18-24,Population 25-44,Population 45-64,Population 65+,Population Under 18,Population 18-54,Population 55+,Male Population,Female Population
6500382                           ,WI,North Central Wisconsin Regional Planning Commission,2016,437985,23138,66565,38693,95330,128420,85839,89703,194435,153847,220974,217011
6500382                           ,WI,North Central Wisconsin Regional Planning Commission,2017,438445,23141,66462,37813,96000,127003,88026,89603,192073,156769,221235,217210
6500382                           ,WI,North Central Wisconsin Regional Planning Commission,2018,439593,23071,65995,37380,96973,125513,90661,89066,190616,159911,222040,217553
6500382                           ,WI,North Central Wisconsin Regional Planning Commission,2019,439989,22953,65679,36658,97562,123935,93202,88632,188373,162984,222248,217741
6500382                           ,WI,North Central Wisconsin Regional Planning Commission,2020,448214,22844,67810,36285,99786,126015,95474,90654,190325,167174,228134,220080
6500382                           ,WI,North Central Wisconsin Regional Planning Commission,2021,448106,22241,67510,35453,100584,124335,97983,89751,188886,169317,228205,219901
6500382                           ,WI,North Central Wisconsin Regional Planning Commission,2022,450016,21836,67247,36134,101379,122570,100850,89083,189601,171255,229056,220960
6500382                           ,WI,North Central Wisconsin Regional Planning Commission,2023,451770,21343,67049,36492,102032,121004,103850,88392,190150,173132,230031,221739
6500382                           ,WI,North Central Wisconsin Regional Planning Commission,2024,452641,20662,66550,36935,102303,119190,107001,87212,190503,NULL,230488,222153
6500383                           ,WI,Northwest Regional Planning Commission,2000,180944,9879,33708,14077,46871,45534,30875,43587,87112,50245,90395,90549
6500383                           ,WI,Northwest Regional Planning Commission,2001,180894,9783,33075,14218,45926,47001,30891,42858,87421,50615,90585,90309
6500383                           ,WI,Northwest Regional Planning Commission,2002,181251,9854,32468,14572,44843,48648,30866,42322,87274,51655,90830,90421
6500383                           ,WI,Northwest Regional Planning Commission,2003,181374,9794,31709,14858,43915,50068,31030,41503,87235,52636,91026,90348
6500383                           ,WI,Northwest Regional Planning Commission,2004,181474,9787,31120,14838,43039,51457,31233,40907,86870,53697,91189,90285
6500383                           ,WI,Northwest Regional Planning Commission,2005,181212,9824,30512,14674,41983,52885,31334,40336,86125,54751,91099,90113
6500383                           ,WI,Northwest Regional Planning Commission,2006,180630,9753,29934,14346,40913,54078,31606,39687,85112,55831,90985,89645
6500383                           ,WI,Northwest Regional Planning Commission,2007,179935,9780,29393,13864,40047,54982,31869,39173,83804,56958,90748,89187
6500383                           ,WI,Northwest Regional Planning Commission,2008,179457,9969,28728,13554,39279,55542,32385,38697,82720,58040,90424,89033
6500383                           ,WI,Northwest Regional Planning Commission,2009,179023,9939,28479,13211,38610,55971,32813,38418,81425,59180,90237,88786
6500383                           ,WI,Northwest Regional Planning Commission,2010,178601,9841,27890,13082,38214,56339,33235,37731,80380,60490,90017,88584
6500383                           ,WI,Northwest Regional Planning Commission,2011,178116,9695,27527,13143,37508,56669,33574,37222,79135,61759,89753,88363
6500383                           ,WI,Northwest Regional Planning Commission,2012,176776,9512,27157,13006,36798,55660,34643,36669,77052,63055,89017,87759
6500383                           ,WI,Northwest Regional Planning Commission,2013,176632,9104,27103,13073,36346,55496,35510,36207,75826,64599,89050,87582
6500383                           ,WI,Northwest Regional Planning Commission,2014,176183,8916,26877,13022,35992,55015,36361,35793,74511,65879,88807,87376
6500383                           ,WI,Northwest Regional Planning Commission,2015,175027,8626,26605,12809,35352,54382,37253,35231,72733,67063,88324,86703
6500383                           ,WI,Northwest Regional Planning Commission,2016,174635,8537,26276,12679,35049,53777,38317,34813,71412,68410,88158,86477
6500383                           ,WI,Northwest Regional Planning Commission,2017,174848,8488,26227,12531,35215,52986,39401,34715,70453,69680,88313,86535
6500383                           ,WI,Northwest Regional Planning Commission,2018,175048,8548,25859,12382,35408,52298,40553,34407,69641,71000,88455,86593
6500383                           ,WI,Northwest Regional Planning Commission,2019,175344,8455,25735,12121,35708,51284,42041,34190,68802,72352,88629,86715
6500383                           ,WI,Northwest Regional Planning Commission,2020,182216,8463,26738,12387,36997,53250,44381,35201,70845,76157,92700,89516
6500383                           ,WI,Northwest Regional Planning Commission,2021,182435,8230,26458,12128,37125,52819,45675,34688,70491,77215,92875,89560
6500383                           ,WI,Northwest Regional Planning Commission,2022,183927,8094,26387,12284,37403,52383,47376,34481,70820,78500,93652,90275
6500383                           ,WI,Northwest Regional Planning Commission,2023,184618,8088,26252,12340,37489,51510,48939,34340,70780,79281,94073,90545
6500383                           ,WI,Northwest Regional Planning Commission,2024,184971,8135,25764,12440,37641,50491,50500,33899,70917,NULL,94436,90535
6500384                           ,WI,Southwest Wisconsin Regional Planning Commission,2000,140339,8139,27632,13845,37915,31529,21279,35771,70818,33750,70160,70179
6500384                           ,WI,Southwest Wisconsin Regional Planning Commission,2001,140964,8227,27338,14505,37141,32496,21257,35565,71370,34029,70584,70380
6500384                           ,WI,Southwest Wisconsin Regional Planning Commission,2002,141273,8381,26869,14839,36450,33478,21256,35250,71407,34616,70872,70401
6500384                           ,WI,Southwest Wisconsin Regional Planning Commission,2003,142002,8423,26541,15393,35766,34537,21342,34964,71932,35106,71364,70638
6500384                           ,WI,Southwest Wisconsin Regional Planning Commission,2004,143068,8623,26113,15867,35262,35641,21562,34736,72516,35816,71913,71155
6500384                           ,WI,Southwest Wisconsin Regional Planning Commission,2005,143782,8737,25843,15878,34738,37034,21552,34580,72596,36606,72393,71389
6500384                           ,WI,Southwest Wisconsin Regional Planning Commission,2006,144593,8978,25682,15704,34265,38187,21777,34660,72398,37535,72894,71699
6500384                           ,WI,Southwest Wisconsin Regional Planning Commission,2007,145512,9153,25507,15653,33995,39157,22047,34660,72303,38549,73454,72058
6500384                           ,WI,Southwest Wisconsin Regional Planning Commission,2008,146106,9280,25273,15474,33697,40156,22226,34553,72029,39524,73942,72164
6500384                           ,WI,Southwest Wisconsin Regional Planning Commission,2009,146146,9345,25023,15255,33294,40845,22384,34368,71262,40516,74035,72111
6500384                           ,WI,Southwest Wisconsin Regional Planning Commission,2010,146608,9263,24909,15333,32888,41572,22643,34172,70739,41697,74387,72221
6500384                           ,WI,Southwest Wisconsin Regional Planning Commission,2011,146487,8889,24846,15570,32390,41941,22851,33735,70072,42680,74339,72148
6500384                           ,WI,Southwest Wisconsin Regional Planning Commission,2012,145832,8509,24707,15616,31918,41718,23364,33216,69099,43517,73939,71893
6500384                           ,WI,Southwest Wisconsin Regional Planning Commission,2013,145993,8385,24671,15793,31767,41487,23890,33056,68336,44601,73934,72059
6500384                           ,WI,Southwest Wisconsin Regional Planning Commission,2014,146674,8125,24657,16652,31618,41201,24421,32782,68364,45528,74485,72189
6500384                           ,WI,Southwest Wisconsin Regional Planning Commission,2015,146981,8082,24671,16726,31495,40899,25108,32753,67673,46555,74642,72339
6500384                           ,WI,Southwest Wisconsin Regional Planning Commission,2016,146593,8183,24364,16406,31332,40579,25729,32547,66517,47529,74334,72259
6500384                           ,WI,Southwest Wisconsin Regional Planning Commission,2017,146506,8154,24247,15896,31502,40125,26582,32401,65708,48397,74298,72208
6500384                           ,WI,Southwest Wisconsin Regional Planning Commission,2018,146152,8139,24060,15568,31627,39489,27269,32199,64865,49088,74176,71976
6500384                           ,WI,Southwest Wisconsin Regional Planning Commission,2019,145990,8041,23750,15520,31775,38825,28079,31791,64483,49716,74147,71843
6500384                           ,WI,Southwest Wisconsin Regional Planning Commission,2020,146617,8101,24273,15099,32089,38809,28246,32374,64290,49957,74994,71623
6500384                           ,WI,Southwest Wisconsin Regional Planning Commission,2021,146215,8048,24119,14484,32334,38258,28972,32167,63589,50444,74721,71494
6500384                           ,WI,Southwest Wisconsin Regional Planning Commission,2022,146247,8047,23892,14511,32368,37616,29813,31939,63488,50758,74680,71567
